FOV,Round,Channel,Spot Count
X13_Y13,1,Alexa_568,937
X13_Y13,1,Alexa_647,1094
X13_Y13,1,Atto_490LS,1246
X13_Y13,2,Atto_425,887
X13_Y13,2,DAPI,331
X13_Y13,2,Alexa_488,547
X13_Y13,2,Alexa_568,792
X13_Y13,2,Alexa_647,542
X13_Y13,2,Atto_490LS,1099
X13_Y13,3,Atto_425,621
X13_Y13,3,DAPI,268
X13_Y13,3,Alexa_488,973
X13_Y13,3,Alexa_568,792
X13_Y13,3,Alexa_647,145
X13_Y13,3,Atto_490LS,1085
X13_Y13,4,Atto_425,1504
X13_Y13,4,DAPI,222
X13_Y13,4,Alexa_488,298
X13_Y13,4,Alexa_568,1123
X13_Y13,4,Alexa_647,249
X13_Y13,4,Atto_490LS,1077
X23_Y4,1,Atto_425,8674
X23_Y4,1,DAPI,9392
X23_Y4,1,Alexa_488,1
X23_Y4,1,Alexa_568,4
X23_Y4,1,Alexa_647,8
X23_Y4,1,Atto_490LS,10
X23_Y4,2,Atto_425,1
X23_Y4,2,DAPI,1
X23_Y4,2,Alexa_488,1
X23_Y4,2,Alexa_568,1
X23_Y4,2,Alexa_647,1
X23_Y4,2,Atto_490LS,1
X23_Y4,3,Atto_425,1
X23_Y4,3,DAPI,1
X23_Y4,3,Alexa_488,1
X23_Y4,3,Alexa_568,1
X23_Y4,3,Alexa_647,1
X23_Y4,3,Atto_490LS,1
X23_Y4,4,Atto_425,1
X23_Y4,4,DAPI,1
X23_Y4,4,Alexa_488,1
X23_Y4,4,Alexa_568,16
X23_Y4,4,Alexa_647,1
X23_Y4,4,Atto_490LS,1
X15_Y12,1,Atto_425,4105
X15_Y12,1,DAPI,287
X15_Y12,1,Alexa_488,807
X15_Y12,1,Alexa_568,474
X15_Y12,1,Alexa_647,659
X15_Y12,1,Atto_490LS,875
X15_Y12,2,Atto_425,618
X15_Y12,2,DAPI,291
X15_Y12,2,Alexa_488,424
X15_Y12,2,Alexa_568,484
X15_Y12,2,Alexa_647,1398
X15_Y12,2,Atto_490LS,723
X15_Y12,3,Atto_425,1119
X15_Y12,3,DAPI,238
X15_Y12,3,Alexa_488,691
X15_Y12,3,Alexa_568,310
X15_Y12,3,Alexa_647,120
X15_Y12,3,Atto_490LS,767
X15_Y12,4,Atto_425,4325
X15_Y12,4,DAPI,226
X15_Y12,4,Alexa_488,343
X15_Y12,4,Alexa_568,731
X15_Y12,4,Alexa_647,161
X15_Y12,4,Atto_490LS,730
X12_Y9,1,Atto_425,4716
X12_Y9,1,DAPI,285
X12_Y9,1,Alexa_488,144
X12_Y9,1,Alexa_568,428
X12_Y9,1,Alexa_647,562
X12_Y9,1,Atto_490LS,700
X12_Y9,2,Atto_425,596
X12_Y9,2,DAPI,459
X12_Y9,2,Alexa_488,452
X12_Y9,2,Alexa_568,534
X12_Y9,2,Alexa_647,472
X12_Y9,2,Atto_490LS,627
X12_Y9,3,Atto_425,518
X12_Y9,3,DAPI,224
X12_Y9,3,Alexa_488,607
X12_Y9,3,Alexa_568,276
X12_Y9,3,Alexa_647,113
X12_Y9,3,Atto_490LS,642
X12_Y9,4,Atto_425,2840
X12_Y9,4,DAPI,227
X12_Y9,4,Alexa_488,349
X12_Y9,4,Alexa_568,567
X12_Y9,4,Alexa_647,159
X12_Y9,4,Atto_490LS,634
X12_Y5,1,Atto_425,3517
X12_Y5,1,DAPI,290
X12_Y5,1,Alexa_488,821
X12_Y5,1,Alexa_568,527
X12_Y5,1,Alexa_647,675
X12_Y5,1,Atto_490LS,819
X12_Y5,2,Atto_425,660
X12_Y5,2,DAPI,385
X12_Y5,2,Alexa_488,497
X12_Y5,2,Alexa_568,476
X12_Y5,2,Alexa_647,851
X12_Y5,2,Atto_490LS,794
X12_Y5,3,Atto_425,627
X12_Y5,3,DAPI,269
X12_Y5,3,Alexa_488,739
X12_Y5,3,Alexa_568,186
X12_Y5,3,Alexa_647,57
X12_Y5,3,Atto_490LS,795
X12_Y5,4,Atto_425,3945
X12_Y5,4,DAPI,266
X12_Y5,4,Alexa_488,265
X12_Y5,4,Alexa_568,708
X12_Y5,4,Alexa_647,144
X12_Y5,4,Atto_490LS,807
X12_Y13,1,Atto_425,3473
X12_Y13,1,DAPI,169
X12_Y13,1,Alexa_488,211
X12_Y13,1,Alexa_568,131
X12_Y13,1,Alexa_647,240
X12_Y13,1,Atto_490LS,331
X12_Y13,2,Atto_425,366
X12_Y13,2,DAPI,178
X12_Y13,2,Alexa_488,136
X12_Y13,2,Alexa_568,186
X12_Y13,2,Alexa_647,848
X12_Y13,2,Atto_490LS,304
X12_Y13,3,Atto_425,223
X12_Y13,3,DAPI,147
X12_Y13,3,Alexa_488,255
X12_Y13,3,Alexa_568,129
X12_Y13,3,Alexa_647,23
X12_Y13,3,Atto_490LS,324
X12_Y13,4,Atto_425,3354
X12_Y13,4,DAPI,150
X12_Y13,4,Alexa_488,60
X12_Y13,4,Alexa_568,273
X12_Y13,4,Alexa_647,137
X12_Y13,4,Atto_490LS,321
X15_Y9,1,Atto_425,3774
X15_Y9,1,DAPI,281
X15_Y9,1,Alexa_488,820
X15_Y9,1,Alexa_568,416
X15_Y9,1,Alexa_647,637
X15_Y9,1,Atto_490LS,822
X15_Y9,2,Atto_425,697
X15_Y9,2,DAPI,376
X15_Y9,2,Alexa_488,486
X15_Y9,2,Alexa_568,706
X15_Y9,2,Alexa_647,475
X15_Y9,2,Atto_490LS,740
X15_Y9,3,Atto_425,905
X15_Y9,3,DAPI,277
X15_Y9,3,Alexa_488,673
X15_Y9,3,Alexa_568,269
X15_Y9,3,Alexa_647,215
X15_Y9,3,Atto_490LS,736
X15_Y9,4,Atto_425,2848
X15_Y9,4,DAPI,259
X15_Y9,4,Alexa_488,416
X15_Y9,4,Alexa_568,657
X15_Y9,4,Alexa_647,128
X15_Y9,4,Atto_490LS,722
X10_Y14,1,Atto_425,1630
X10_Y14,1,DAPI,276
X10_Y14,1,Alexa_488,816
X10_Y14,1,Alexa_568,613
X10_Y14,1,Alexa_647,909
X10_Y14,1,Atto_490LS,1018
X10_Y14,2,Atto_425,665
X10_Y14,2,DAPI,361
X10_Y14,2,Alexa_488,446
X10_Y14,2,Alexa_568,746
X10_Y14,2,Alexa_647,628
X10_Y14,2,Atto_490LS,856
X10_Y14,3,Atto_425,449
X10_Y14,3,DAPI,242
X10_Y14,3,Alexa_488,869
X10_Y14,3,Alexa_568,427
X10_Y14,3,Alexa_647,113
X10_Y14,3,Atto_490LS,879
X10_Y14,4,Atto_425,3962
X10_Y14,4,DAPI,285
X10_Y14,4,Alexa_488,357
X10_Y14,4,Alexa_568,956
X10_Y14,4,Alexa_647,236
X10_Y14,4,Atto_490LS,868
X14_Y12,1,Atto_425,1393
X14_Y12,1,DAPI,321
X14_Y12,1,Alexa_488,963
X14_Y12,1,Alexa_568,729
X14_Y12,1,Alexa_647,950
X14_Y12,1,Atto_490LS,1152
X14_Y12,2,Atto_425,763
X14_Y12,2,DAPI,356
X14_Y12,2,Alexa_488,539
X14_Y12,2,Alexa_568,762
X14_Y12,2,Alexa_647,566
X14_Y12,2,Atto_490LS,1005
X14_Y12,3,Atto_425,569
X14_Y12,3,DAPI,287
X14_Y12,3,Alexa_488,965
X14_Y12,3,Alexa_568,437
X14_Y12,3,Alexa_647,225
X14_Y12,3,Atto_490LS,992
X14_Y12,4,Atto_425,3196
X14_Y12,4,DAPI,277
X14_Y12,4,Alexa_488,496
X14_Y12,4,Alexa_568,961
X14_Y12,4,Alexa_647,306
X14_Y12,4,Atto_490LS,1022
X11_Y12,1,Atto_425,1348
X11_Y12,1,DAPI,290
X11_Y12,1,Alexa_488,936
X11_Y12,1,Alexa_568,879
X11_Y12,1,Alexa_647,1061
X11_Y12,1,Atto_490LS,1236
X11_Y12,2,Atto_425,769
X11_Y12,2,DAPI,302
X11_Y12,2,Alexa_488,421
X11_Y12,2,Alexa_568,802
X11_Y12,2,Alexa_647,542
X11_Y12,2,Atto_490LS,994
X11_Y12,3,Atto_425,601
X11_Y12,3,DAPI,288
X11_Y12,3,Alexa_488,942
X11_Y12,3,Alexa_568,784
X11_Y12,3,Alexa_647,211
X11_Y12,3,Atto_490LS,1013
X11_Y12,4,Atto_425,2711
X11_Y12,4,DAPI,241
X11_Y12,4,Alexa_488,405
X11_Y12,4,Alexa_568,1059
X11_Y12,4,Alexa_647,307
X11_Y12,4,Atto_490LS,1018
X15_Y1,1,Atto_425,857
X15_Y1,1,DAPI,268
X15_Y1,1,Alexa_488,774
X15_Y1,1,Alexa_568,432
X15_Y1,1,Alexa_647,507
X15_Y1,1,Atto_490LS,797
X15_Y1,2,Atto_425,595
X15_Y1,2,DAPI,309
X15_Y1,2,Alexa_488,488
X15_Y1,2,Alexa_568,682
X15_Y1,2,Alexa_647,1348
X15_Y1,2,Atto_490LS,721
X15_Y1,3,Atto_425,427
X15_Y1,3,DAPI,277
X15_Y1,3,Alexa_488,687
X15_Y1,3,Alexa_568,220
X15_Y1,3,Alexa_647,495
X15_Y1,3,Atto_490LS,740
X15_Y1,4,Atto_425,2891
X15_Y1,4,DAPI,236
X15_Y1,4,Alexa_488,422
X15_Y1,4,Alexa_568,583
X15_Y1,4,Alexa_647,112
X15_Y1,4,Atto_490LS,759
X17_Y12,1,Atto_425,4318
X17_Y12,1,DAPI,230
X17_Y12,1,Alexa_488,202
X17_Y12,1,Alexa_568,483
X17_Y12,1,Alexa_647,546
X17_Y12,1,Atto_490LS,778
X17_Y12,2,Atto_425,542
X17_Y12,2,DAPI,218
X17_Y12,2,Alexa_488,419
X17_Y12,2,Alexa_568,522
X17_Y12,2,Alexa_647,455
X17_Y12,2,Atto_490LS,638
X17_Y12,3,Atto_425,522
X17_Y12,3,DAPI,186
X17_Y12,3,Alexa_488,535
X17_Y12,3,Alexa_568,409
X17_Y12,3,Alexa_647,92
X17_Y12,3,Atto_490LS,633
X17_Y12,4,Atto_425,2249
X17_Y12,4,DAPI,190
X17_Y12,4,Alexa_488,209
X17_Y12,4,Alexa_568,643
X17_Y12,4,Alexa_647,212
X17_Y12,4,Atto_490LS,630
X21_Y9,1,Atto_425,1214
X21_Y9,1,DAPI,264
X21_Y9,1,Alexa_488,831
X21_Y9,1,Alexa_568,445
X21_Y9,1,Alexa_647,556
X21_Y9,1,Atto_490LS,775
X21_Y9,2,Atto_425,536
X21_Y9,2,DAPI,280
X21_Y9,2,Alexa_488,482
X21_Y9,2,Alexa_568,654
X21_Y9,2,Alexa_647,1075
X21_Y9,2,Atto_490LS,667
X21_Y9,3,Atto_425,406
X21_Y9,3,DAPI,239
X21_Y9,3,Alexa_488,629
X21_Y9,3,Alexa_568,377
X21_Y9,3,Alexa_647,462
X21_Y9,3,Atto_490LS,673
X21_Y9,4,Atto_425,2176
X21_Y9,4,DAPI,210
X21_Y9,4,Alexa_488,382
X21_Y9,4,Alexa_568,606
X21_Y9,4,Alexa_647,154
X21_Y9,4,Atto_490LS,706
X13_Y2,1,Atto_425,678
X13_Y2,1,DAPI,256
X13_Y2,1,Alexa_488,668
X13_Y2,1,Alexa_568,447
X13_Y2,1,Alexa_647,649
X13_Y2,1,Atto_490LS,788
X13_Y2,2,Atto_425,503
X13_Y2,2,DAPI,249
X13_Y2,2,Alexa_488,426
X13_Y2,2,Alexa_568,570
X13_Y2,2,Alexa_647,1112
X13_Y2,2,Atto_490LS,703
X13_Y2,3,Atto_425,459
X13_Y2,3,DAPI,233
X13_Y2,3,Alexa_488,673
X13_Y2,3,Alexa_568,474
X13_Y2,3,Alexa_647,378
X13_Y2,3,Atto_490LS,716
X13_Y2,4,Atto_425,3637
X13_Y2,4,DAPI,214
X13_Y2,4,Alexa_488,228
X13_Y2,4,Alexa_568,722
X13_Y2,4,Alexa_647,141
X13_Y2,4,Atto_490LS,728
X19_Y6,1,Atto_425,1921
X19_Y6,1,DAPI,261
X19_Y6,1,Alexa_488,838
X19_Y6,1,Alexa_568,380
X19_Y6,1,Alexa_647,635
X19_Y6,1,Atto_490LS,825
X19_Y6,2,Atto_425,607
X19_Y6,2,DAPI,406
X19_Y6,2,Alexa_488,454
X19_Y6,2,Alexa_568,353
X19_Y6,2,Alexa_647,673
X19_Y6,2,Atto_490LS,742
X19_Y6,3,Atto_425,552
X19_Y6,3,DAPI,250
X19_Y6,3,Alexa_488,647
X19_Y6,3,Alexa_568,310
X19_Y6,3,Alexa_647,64
X19_Y6,3,Atto_490LS,731
X19_Y6,4,Atto_425,3589
X19_Y6,4,DAPI,230
X19_Y6,4,Alexa_488,224
X19_Y6,4,Alexa_568,684
X19_Y6,4,Alexa_647,191
X19_Y6,4,Atto_490LS,753
X17_Y6,1,Atto_425,4218
X17_Y6,1,DAPI,314
X17_Y6,1,Alexa_488,154
X17_Y6,1,Alexa_568,346
X17_Y6,1,Alexa_647,555
X17_Y6,1,Atto_490LS,765
X17_Y6,2,Atto_425,600
X17_Y6,2,DAPI,294
X17_Y6,2,Alexa_488,467
X17_Y6,2,Alexa_568,478
X17_Y6,2,Alexa_647,764
X17_Y6,2,Atto_490LS,684
X17_Y6,3,Atto_425,860
X17_Y6,3,DAPI,273
X17_Y6,3,Alexa_488,584
X17_Y6,3,Alexa_568,199
X17_Y6,3,Alexa_647,54
X17_Y6,3,Atto_490LS,719
X17_Y6,4,Atto_425,3282
X17_Y6,4,DAPI,251
X17_Y6,4,Alexa_488,238
X17_Y6,4,Alexa_568,639
X17_Y6,4,Alexa_647,136
X17_Y6,4,Atto_490LS,717
X22_Y7,1,Atto_425,803
X22_Y7,1,DAPI,214
X22_Y7,1,Alexa_488,637
X22_Y7,1,Alexa_568,483
X22_Y7,1,Alexa_647,467
X22_Y7,1,Atto_490LS,704
X22_Y7,2,Atto_425,452
X22_Y7,2,DAPI,284
X22_Y7,2,Alexa_488,415
X22_Y7,2,Alexa_568,569
X22_Y7,2,Alexa_647,1217
X22_Y7,2,Atto_490LS,625
X22_Y7,3,Atto_425,313
X22_Y7,3,DAPI,237
X22_Y7,3,Alexa_488,594
X22_Y7,3,Alexa_568,315
X22_Y7,3,Alexa_647,399
X22_Y7,3,Atto_490LS,631
X22_Y7,4,Atto_425,3406
X22_Y7,4,DAPI,251
X22_Y7,4,Alexa_488,396
X22_Y7,4,Alexa_568,476
X22_Y7,4,Alexa_647,132
X22_Y7,4,Atto_490LS,644
X18_Y4,1,Atto_425,1346
X18_Y4,1,DAPI,238
X18_Y4,1,Alexa_488,128
X18_Y4,1,Alexa_568,442
X18_Y4,1,Alexa_647,533
X18_Y4,1,Atto_490LS,643
X18_Y4,2,Atto_425,568
X18_Y4,2,DAPI,237
X18_Y4,2,Alexa_488,423
X18_Y4,2,Alexa_568,395
X18_Y4,2,Alexa_647,1106
X18_Y4,2,Atto_490LS,605
X18_Y4,3,Atto_425,444
X18_Y4,3,DAPI,246
X18_Y4,3,Alexa_488,585
X18_Y4,3,Alexa_568,163
X18_Y4,3,Alexa_647,61
X18_Y4,3,Atto_490LS,615
X18_Y4,4,Atto_425,4396
X18_Y4,4,DAPI,215
X18_Y4,4,Alexa_488,167
X18_Y4,4,Alexa_568,611
X18_Y4,4,Alexa_647,150
X18_Y4,4,Atto_490LS,640
X14_Y8,1,Atto_425,4451
X14_Y8,1,DAPI,369
X14_Y8,1,Alexa_488,86
X14_Y8,1,Alexa_568,456
X14_Y8,1,Alexa_647,740
X14_Y8,1,Atto_490LS,884
X14_Y8,2,Atto_425,830
X14_Y8,2,DAPI,484
X14_Y8,2,Alexa_488,268
X14_Y8,2,Alexa_568,681
X14_Y8,2,Alexa_647,529
X14_Y8,2,Atto_490LS,845
X14_Y8,3,Atto_425,696
X14_Y8,3,DAPI,331
X14_Y8,3,Alexa_488,817
X14_Y8,3,Alexa_568,295
X14_Y8,3,Alexa_647,83
X14_Y8,3,Atto_490LS,858
X14_Y8,4,Atto_425,3512
X14_Y8,4,DAPI,326
X14_Y8,4,Alexa_488,416
X14_Y8,4,Alexa_568,777
X14_Y8,4,Alexa_647,139
X14_Y8,4,Atto_490LS,908
X14_Y0,1,Atto_425,315
X14_Y0,1,DAPI,78
X14_Y0,1,Alexa_488,147
X14_Y0,1,Alexa_568,117
X14_Y0,1,Alexa_647,135
X14_Y0,1,Atto_490LS,197
X14_Y0,2,Atto_425,71
X14_Y0,2,DAPI,151
X14_Y0,2,Alexa_488,271
X14_Y0,2,Alexa_568,103
X14_Y0,2,Alexa_647,267
X14_Y0,2,Atto_490LS,202
X14_Y0,3,Atto_425,1
X14_Y0,3,DAPI,66
X14_Y0,3,Alexa_488,1
X14_Y0,3,Alexa_568,85
X14_Y0,3,Alexa_647,8
X14_Y0,3,Atto_490LS,190
X14_Y0,4,Atto_425,45
X14_Y0,4,DAPI,70
X14_Y0,4,Alexa_488,83
X14_Y0,4,Alexa_568,160
X14_Y0,4,Alexa_647,85
X14_Y0,4,Atto_490LS,179
X22_Y3,1,Atto_425,70
X22_Y3,1,DAPI,13
X22_Y3,1,Alexa_488,19
X22_Y3,1,Alexa_568,55
X22_Y3,1,Alexa_647,36
X22_Y3,1,Atto_490LS,49
X22_Y3,2,Atto_425,26
X22_Y3,2,DAPI,39
X22_Y3,2,Alexa_488,27
X22_Y3,2,Alexa_568,39
X22_Y3,2,Alexa_647,495
X22_Y3,2,Atto_490LS,55
X22_Y3,3,Atto_425,16
X22_Y3,3,DAPI,13
X22_Y3,3,Alexa_488,50
X22_Y3,3,Alexa_568,37
X22_Y3,3,Alexa_647,3
X22_Y3,3,Atto_490LS,42
X22_Y3,4,Atto_425,50
X22_Y3,4,DAPI,14
X22_Y3,4,Alexa_488,13
X22_Y3,4,Alexa_568,38
X22_Y3,4,Alexa_647,33
X22_Y3,4,Atto_490LS,39
X10_Y7,1,Atto_425,4293
X10_Y7,1,DAPI,353
X10_Y7,1,Alexa_488,92
X10_Y7,1,Alexa_568,577
X10_Y7,1,Alexa_647,716
X10_Y7,1,Atto_490LS,945
X10_Y7,2,Atto_425,842
X10_Y7,2,DAPI,429
X10_Y7,2,Alexa_488,625
X10_Y7,2,Alexa_568,722
X10_Y7,2,Alexa_647,559
X10_Y7,2,Atto_490LS,862
X10_Y7,3,Atto_425,694
X10_Y7,3,DAPI,309
X10_Y7,3,Alexa_488,850
X10_Y7,3,Alexa_568,267
X10_Y7,3,Alexa_647,81
X10_Y7,3,Atto_490LS,899
X10_Y7,4,Atto_425,2992
X10_Y7,4,DAPI,329
X10_Y7,4,Alexa_488,362
X10_Y7,4,Alexa_568,812
X10_Y7,4,Alexa_647,148
X10_Y7,4,Atto_490LS,907
X16_Y8,1,Atto_425,4847
X16_Y8,1,DAPI,295
X16_Y8,1,Alexa_488,53
X16_Y8,1,Alexa_568,374
X16_Y8,1,Alexa_647,526
X16_Y8,1,Atto_490LS,689
X16_Y8,2,Atto_425,666
X16_Y8,2,DAPI,359
X16_Y8,2,Alexa_488,576
X16_Y8,2,Alexa_568,557
X16_Y8,2,Alexa_647,454
X16_Y8,2,Atto_490LS,671
X16_Y8,3,Atto_425,788
X16_Y8,3,DAPI,293
X16_Y8,3,Alexa_488,624
X16_Y8,3,Alexa_568,243
X16_Y8,3,Alexa_647,484
X16_Y8,3,Atto_490LS,681
X16_Y8,4,Atto_425,3616
X16_Y8,4,DAPI,295
X16_Y8,4,Alexa_488,352
X16_Y8,4,Alexa_568,593
X16_Y8,4,Alexa_647,110
X16_Y8,4,Atto_490LS,707
X22_Y8,1,Atto_425,535
X22_Y8,1,DAPI,175
X22_Y8,1,Alexa_488,54
X22_Y8,1,Alexa_568,326
X22_Y8,1,Alexa_647,332
X22_Y8,1,Atto_490LS,541
X22_Y8,2,Atto_425,405
X22_Y8,2,DAPI,280
X22_Y8,2,Alexa_488,306
X22_Y8,2,Alexa_568,329
X22_Y8,2,Alexa_647,948
X22_Y8,2,Atto_490LS,499
X22_Y8,3,Atto_425,256
X22_Y8,3,DAPI,176
X22_Y8,3,Alexa_488,427
X22_Y8,3,Alexa_568,229
X22_Y8,3,Alexa_647,366
X22_Y8,3,Atto_490LS,484
X22_Y8,4,Atto_425,3694
X22_Y8,4,DAPI,140
X22_Y8,4,Alexa_488,269
X22_Y8,4,Alexa_568,359
X22_Y8,4,Alexa_647,116
X22_Y8,4,Atto_490LS,497
X11_Y4,1,Atto_425,1007
X11_Y4,1,DAPI,268
X11_Y4,1,Alexa_488,97
X11_Y4,1,Alexa_568,539
X11_Y4,1,Alexa_647,443
X11_Y4,1,Atto_490LS,662
X11_Y4,2,Atto_425,510
X11_Y4,2,DAPI,259
X11_Y4,2,Alexa_488,112
X11_Y4,2,Alexa_568,481
X11_Y4,2,Alexa_647,813
X11_Y4,2,Atto_490LS,587
X11_Y4,3,Atto_425,430
X11_Y4,3,DAPI,239
X11_Y4,3,Alexa_488,573
X11_Y4,3,Alexa_568,292
X11_Y4,3,Alexa_647,414
X11_Y4,3,Atto_490LS,649
X11_Y4,4,Atto_425,2142
X11_Y4,4,DAPI,198
X11_Y4,4,Alexa_488,332
X11_Y4,4,Alexa_568,469
X11_Y4,4,Alexa_647,120
X11_Y4,4,Atto_490LS,611
X21_Y7,1,Atto_425,870
X21_Y7,1,DAPI,256
X21_Y7,1,Alexa_488,740
X21_Y7,1,Alexa_568,388
X21_Y7,1,Alexa_647,525
X21_Y7,1,Atto_490LS,731
X21_Y7,2,Atto_425,529
X21_Y7,2,DAPI,263
X21_Y7,2,Alexa_488,500
X21_Y7,2,Alexa_568,639
X21_Y7,2,Alexa_647,410
X21_Y7,2,Atto_490LS,701
X21_Y7,3,Atto_425,414
X21_Y7,3,DAPI,235
X21_Y7,3,Alexa_488,615
X21_Y7,3,Alexa_568,217
X21_Y7,3,Alexa_647,428
X21_Y7,3,Atto_490LS,702
X21_Y7,4,Atto_425,38
X21_Y7,4,DAPI,210
X21_Y7,4,Alexa_488,313
X21_Y7,4,Alexa_568,576
X21_Y7,4,Alexa_647,109
X21_Y7,4,Atto_490LS,706
X12_Y6,1,Atto_425,3435
X12_Y6,1,DAPI,292
X12_Y6,1,Alexa_488,870
X12_Y6,1,Alexa_568,351
X12_Y6,1,Alexa_647,672
X12_Y6,1,Atto_490LS,825
X12_Y6,2,Atto_425,698
X12_Y6,2,DAPI,365
X12_Y6,2,Alexa_488,518
X12_Y6,2,Alexa_568,472
X12_Y6,2,Alexa_647,689
X12_Y6,2,Atto_490LS,783
X12_Y6,3,Atto_425,637
X12_Y6,3,DAPI,281
X12_Y6,3,Alexa_488,735
X12_Y6,3,Alexa_568,211
X12_Y6,3,Alexa_647,76
X12_Y6,3,Atto_490LS,801
X12_Y6,4,Atto_425,3717
X12_Y6,4,DAPI,286
X12_Y6,4,Alexa_488,302
X12_Y6,4,Alexa_568,752
X12_Y6,4,Alexa_647,129
X12_Y6,4,Atto_490LS,804
X19_Y12,1,Atto_425,1722
X19_Y12,1,DAPI,292
X19_Y12,1,Alexa_488,2755
X19_Y12,1,Alexa_568,542
X19_Y12,1,Alexa_647,696
X19_Y12,1,Atto_490LS,818
X19_Y12,2,Atto_425,638
X19_Y12,2,DAPI,244
X19_Y12,2,Alexa_488,521
X19_Y12,2,Alexa_568,537
X19_Y12,2,Alexa_647,604
X19_Y12,2,Atto_490LS,761
X19_Y12,3,Atto_425,1937
X19_Y12,3,DAPI,228
X19_Y12,3,Alexa_488,705
X19_Y12,3,Alexa_568,248
X19_Y12,3,Alexa_647,484
X19_Y12,3,Atto_490LS,781
X19_Y12,4,Atto_425,2236
X19_Y12,4,DAPI,235
X19_Y12,4,Alexa_488,256
X19_Y12,4,Alexa_568,748
X19_Y12,4,Alexa_647,126
X19_Y12,4,Atto_490LS,766
